[[[20d5159095c03259a8f5ecdc63438494fb26de6b2cbb59a1c8ac7e28]]],Call Failed
[[[230f6ec77357f078a038a4bfd962f52b74652091cdfda54128cc6b51]]],%s on [[[@CARRIERHANDLE]]] and my #MyMobileCoverage app is sending them the data.
[[[2314d893bcdb3ae1d855aa443645b142d3f1275ca126764fdcbde0da]]],my mobile coverage logo
[[[2332576aec2c364e2a2cac6b6129d1a92de9864fe20e66331ee99de1]]],Measurements
[[[24906e05cccff180cc87515ce7b9293ba2a89a9d1f15b10caad1b0bc]]],WiFi avg
[[[2497d17c49956b3cf2a204e370233c06877915303a3601c34c6c6402]]],GPS ON fine fix
[[[24f76bc873304e781457899b126c1893ac617a8ad51e16e48926673b]]],Event Type
[[[25209732bd5876bad24a46949451e3cd9756ccd065ed7d6b4c472832]]],Voice
[[[2623084f2826eb9be05feb9abcefc14e2d4dee4ff579bd16c90213f1]]],Starting speed test
[[[26e9974d3a296efbadbb45a4b2c5aff6237af3a13a7ff1d9c74aace4]]],"An unexpected error occurred forcing the
	        application to stop. Please help us fix this by sending us error data,
	        all you have to do is click \'OK\'."
[[[275d19f1aad51bfb5d41967ad28bfa509215729875e9fe9ca7f4c3e2]]],Upload (Mbps)
[[[28405281bb69ee0c2fe7fd0f1d623628bb1e43f79839632935c9e14d]]],Send data when roaming
[[[2862be9828dd8f9cb2be3c47952580e9206529ab765d8eb5bab1b0fc]]],Download
[[[2893c5e3aa27d9e9f20c82e0b9921c385df9e15828fc420f45dc5c67]]],Please wait...
[[[28b7c0e536fc1459e89cd8d5c588ddd300945c1313b4bcb33e7126b1]]],Bad Reception
[[[2904d968d0a0a7cc6a2e36f0a499b6d940738406abc2cb10d5f9bf1a]]],Login
[[[2970ff8409476ef21251cb6dbd76906d6a53d37484bc874fd48e690b]]],GPS is disabled
[[[29c86f8d31b9d46fdc596b774cc9f42090112dfd2f7d1e751bc2f1a9]]],MyMobileCoverage is running
[[[2ab5ded4066ab83a3cf7c728205d5eb11976431e0697d0c5358413eb]]],Twitter Username
[[[2abd5a8731e68c784919e5b1d41662c9c04a6f0c70e1b10f734a96c3]]],Clear log
[[[2ae1c5bd9ba7a717c740b49a90064736c6dc99fb05e9d7fe2c8ee624]]],Net change
[[[2c0614ebde650e93a75eb7b4772365b324797b8b75cf721a96016bff]]],Learn about MMC
[[[2cefbb305bec275a54bdfac15ded1a4645fbce34740e91b9604059f7]]],balanced
[[[2cf329b554317db61b1e965727b56a4d105f57a93375553ccd2b2576]]],Update event
[[[2dcfc73c46b66d1717ced497ee4ebae9585d645ac32443ad395e2f1b]]],Center the map over the problem area
[[[2df0f240a2fcecde7d764ff2c50c11db3e241432e0ebcd28bc69dd0d]]],idle
[[[2e021fba825ca32fc4ee439c461e4d94c8bd47a041bff6aa4a5d0e57]]],Voice:
[[[2fcea90610fd2835671ad462205a3651544ce26a7457035e44bc0391]]],Failed Calls
[[[2fd61b524bf324d7d7dce9535c800def45e16a26313baebcea0c25f3]]],RequestCarrierList
[[[302caffce189208bd7e9b38beb26c73f95909bee6b303769decea988]]],May need to blink screen periodically to allow network measurements. Has tiny effect on battery.
[[[30490790436d2cdfdf5795dc4a46cafe0399414a357ccfd682bf18d5]]],Speed tests on [[[@CARRIERHANDLE]]]
[[[309e29ff0e9bc131e013ecfcfc0b907f332b33da739207a501a527dd]]],unknown location - no stats available
[[[311ab619052c342ab923c2de33ae7eaecc4ef1c186fcbd3f230e714e]]],"Locates and reports dropped calls and outages. Disables WiFi scanning and data speed tests, with in-motion updates every 6 hours."
[[[3123b25d9063275b9716efc201f7bb97878f6ff00c2f3eb3631e8b4c]]],Map It
[[[31756f5e6adc0ae9f8af169335a400b81232b9e94ccf4f16b9615e15]]],Coverage Signal
[[[321a284ffd112865b6f312ad4e390257b36a12ec4ec3f952f656ffc4]]],Status
[[[32cd6a75f06ad210ea891044977635686c8c4f947c3f62c034ac70bf]]],Turn off monitoring
[[[32d80a30616e92fecb862e7c21e26955492132a71a97ab94e8f506b8]]],medium
[[[32eb6fdff75d4049e0ecb93c5e4712db60a4aa373d2790e4d4a5902a]]],Please click here to help fix the issue.
[[[332f0e9663b41dfea2240c7a277450881aae892c63c92671da13397a]]],my coverage icon
[[[337faab547cdd9e0ee4202a0cab95bfb2b38169ecb54c716bd244fe6]]],"Register using a valid email address, a password with five characters or more to confirm"
[[[34be389754ebf8cf0fc1cf5d7538d4340862fe386125fafda474fd92]]],Dropped
[[[34e1e6a6184a2e56c7ec907762ad8b0a8a8018d87f47955823611ae4]]],Coverage
[[[35993402db71ef5a2027c1d5f7c45eb31d87d1cc4f78ff0e451e8eb6]]],"Sorry, an error occurred during registration"
[[[35a6a2222f29b50a9fd330d849054c3f3e701beaee0b11423f3dbaa9]]],Please enter and confirm a password then select next
[[[35f836760376eb624be9f90616b380c4198505a88ddab3f8d6e9e2e1]]],Minimum
[[[3606346815fd4d491a92649905a40da025d8cf15f095136b19f37923]]],Test
[[[36cf0d672c9b727ad13c72d1a9dc9fb79b90dcfefc8c88e75601b626]]],Minimum - Basic reporting with very limited use of the gps to minimize battery consumption
[[[370e704fb867d3f859beb391f46584c6addcf88d141e2e02c81c3fea]]],Balanced - Basic reporting plus limited contribution to coverage maps (may turn on screen while contributing)
[[[3773278b5d5543edccd1b455763e1ba90b81d396d1aa96fc83520db2]]],Stop Tracking
[[[37ab69aa02e945ce264eb6a16ef7c9212f5a94ad186e16adf7cbc02d]]],Password confirmation did not match password
[[[37e33dadec693abab956e45c0004b5d4fb933cbea320b3c3a294f275]]],Days to keep data for
[[[37f5920c22c68e6ee9fb6033e79d278b25a455bcc92147015f965bb0]]],background image
[[[3806a417f0c6ff3203dc3fa596a303fea6841164a99643c19b0dd5d2]]],Could not get coverage from server
[[[38684af868898bca74e2498d3c36f1b36b31c0eba3eb8a88333d95ef]]],"Check out my data speeds on [[[@CARRIERHANDLE]]] using #MyMobileCoverage. Not too shabby, [[[@CARRIERHANDLE]]] :)"
[[[386f16179e61c380b0ade963a0cffbfdcc6d8d5c55a11ba01338a5b0]]],stat screen indicator
[[[38789b6a8981d7e9101243f58188302d5c837053318dec29231bc097]]],MyMobileCoverage is stopped.
[[[38bbbcd163abe6ee506acaa39dd90196e1638557e437749b4a15897d]]],Open
[[[3943b3944da1414e21330b783c906833cc6eb9827c34b2ded9e5a31f]]],Right arrow
[[[3951e09e648650a211caaeddc03ed904a826aa41a831f8f88fa0c9d3]]],images/logos/
[[[395a14922f7f05a5b261bfe3b8bc82bdcf209b657afe28d5f093e895]]],Getting Started
[[[398b827e89954493c1e174a5bde986c215b6f308bee0f0a0b52d60f9]]],Periscoping
[[[39efc916d0cd9649b4f25611644f74f07dab086de33c3965c9f63b57]]],"There was a problem logging in, please proceed as a new user."
[[[3aef743ee8b20e90bcb7350113e8056697f19ab0a90112e6c367e6e2]]],Stats
[[[3c4dd21f30828795aafee15e111ee72f857a86222e37dde8eb27bcb6]]],Email sent.
[[[3c976b55bf39aacd59903b02d4f5e0f4a589ee67515afd5bd2057154]]],Just had a failed call on [[[@CARRIERHANDLE]]] and #MyMobileCoverage app is sending data to troubleshoot the problem.
[[[3d26792bcaa2d8462093bebb8301c0586048a5db9c8df478221a0e33]]],Enable syslog reporting
[[[3daef8f2ef44388dff36d02fff286d94621baedd2f366aca99f4d1cb]]],Failed to get location
[[[3ecc9f4166efe3ee94c9d220f4d017c9af3c1601a1908c86c1ed88fe]]],trouble spot icon
[[[3ef5b8957fd9903f625fe3b70a1891fdb7f9eb8fa620f9dbfec06dd8]]],Allow coverage periscoping
[[[3ffcb5b44aced4b597f3d832b4818603cecc4b1ab6880e1ac2a4f1cd]]],Yes
[[[412ddf183bcd6508f684946e64321d0f848ff1de8bce133d16ffbf36]]],My issue is related to:
[[[412f9a4a7fb56c201ba27da2a92c22144fceade32a0623c79186d6a7]]],LTE Download Speed
[[[4177990586a66a81c4f4ea8e6a872b04d501991ec8ba7f90461403dc]]],3G coverage
[[[41be30e036b519f420fc4b912bbc4894fbf8d5ae424ab95c08a22f7d]]],Confirm:
[[[42c18f457ad6297e6ed2e2b97f4f9c27cd3fcc894ec28ee2569c0e5b]]],Level when charging
[[[42fd014081f7154f993b65b9e3356454a13a21b6d1e5bc565fa3c5f3]]],Start Tracking
[[[431011ad3c6cfd22169a2012019a600a1cb428dee9f08d8d7dbfe6b3]]],Could not get carrier\'s speed
[[[4633fd735efd91420fe8b50fbb0ed74ab445a9a2f595fa9358fc58e3]]],"Check out my call stats on [[[@CARRIERHANDLE]]] using #MyMobileCoverage. Step it up, [[[@CARRIERHANDLE]]] :)"
[[[46e293cdf04ec51f0ee85b15c1d820f6a79cdca451c0b04c0e1cc56a]]],"Check out my call stats on [[[@CARRIERHANDLE]]] using #MyMobileCoverage. Not too bad, [[[@CARRIERHANDLE]]] :)"
[[[46fd2d6e71cba8ff2d8e39c57dbaf5797f4d85ce14df82f1e56719d3]]],Mb/s
[[[4714816401f059213a2c240b764bcea6744ef5ef46c22f518141e3e8]]],Coverage map on [[[@CARRIERHANDLE]]]
[[[4794e60ff398297bb02ba4896958d09e4150a7ce57159a640cc7f7bf]]],Everything a nerd could want to know about [[[@CARRIERHANDLE]]] from #MyMobileCoverage
[[[479744c255dc4f3235ae198ff0a7dd354f2fc8208cd3c7660b547336]]],"Maximizes your coverage analysis, with more impact on battery.[[[\n]]]
Frequent but intelligent use of the GPS to gather extra coverage, WiFi locations and data speed measurements."
[[[47c45fb86172af2a814ff7be5dfeb34b0150fbf74708bd2d0593af25]]],Step 3 of 3
[[[4808f035ea75263639181b890299d30f51470b2b77d77fac86767b16]]],Next
[[[48636e43512afd798213cc002b5501ee20ea2911969e2791b790486d]]],CoverageData.aspx
[[[48bacd983cb062d7db9b9ea85e2c14d440395ca21e3eedb24e09da65]]],Maximum - Basic reporting plus extra contribution to coverage maps (may turn on screen while contributing)
[[[48e88f142d954a912a8dff5b0225974c5f9419c299c2abba4ea12b31]]],Date Range
[[[491ea228e08ceb5078d4bae137eae982c2f446c0b445fad8c4140d47]]],MMC has crashed
[[[497d5d537b59316b0afd73e1f5e41bf06c4827cc8336a0b360277b94]]],Level of reporting
[[[4c795ea13556286cbba32d53f502211b36d4036500e18db5f1858d96]]],Dropped Calls
[[[4d0401a27fa226fb65d1ed493d040ff02491342e1633e07703eb504f]]],Quality
[[[4dea3c6dbb6f71de43d40cc697abc0d29c6b6022300a66b3b473720b]]],Signal Strength Data
[[[4e594d91c8a5388906dc128c3ed3fc33f96b109f16ebc995a845dbdc]]],Unknown Error
[[[4e69f9d3b8809e484c1e08bd98f553c7833132ea2a486e62e1e8f75d]]],Event Detail
[[[4f17d980815b6adccb7b4aceb9be1eb6f539abcdb77690c3cda54067]]],3G/4G Download Speed
[[[4f1d996157e54a1d87594813f21d2ad82aef571a451a95a04459d08d]]],Filters
[[[4f29a612a4f60ee05e028249b7dbdda24a6cc63d18c0b2e8b0c5c47f]]],Please register or login with your valid email address
[[[502cffc4b1ca2b3313571d11a95575cc18dbfe8367be9e880ca52beb]]],Service outages
[[[516743e4f8b0d3edb890178726cdc68a537811173e0ad8094e118939]]],Upload:
[[[523be111c9a420df16240737cb2051c534bc4e66cc735ba9c197c7ad]]],Back
[[[5356b79c76ae3f08f4636ae4b22b5671d1e9083661ff2a366cb19742]]],Nerd Mode
[[[53a67a9a93c2d704f6c6e41c314c710c8b8831d2cb55fd469f1796a1]]],logging in...
[[[54238c71e2c8f0fb0b5761db853d4bb94d8d6d6d9ce190c8c819968e]]],Registration failed. Please contact info@mymobilecoverage.com
[[[549672a7923cb7295607956d6e402c5cc3bd3ffd89802e60bb7c1407]]],Unknown
[[[54c4e7b4b5a3122ed9a673a0ac2b0df248bef02857032624aec47948]]],Register
[[[55238d3e3f2aee573611ec54b7c7a8c55f27b682858fd6db48d5babc]]],Other
[[[554da473e89362051cc23f796108465a9b01f6558e21713c42b283cb]]],Please wait…
[[[55f388e492a8a3d1640f5457f5561d4f96044a504f407e4196bb8b90]]],Carrier avg
[[[568646557dc1cec7c1c86bd00bfd2abf4ecc8caca25304d9a75f8061]]],Live
[[[5686aedeb9748575d4a4752da5e6c72b2cfb21fe78e5e6cd99d7b106]]],Carrier 3G/4G avg near
[[[5767bf99df30d2f7342f9875026d0c13e86fc2e98ffd9b0aaabb55c4]]],Event registered at
[[[5858a83cd737f6918eaf7085c30fb1d4ed13d9408da3e30c46ca0111]]],Restart required for change to take effect
[[[586989404981be4d6d1e0c2704c05e43019520563311b21437dc6ac1]]],Options
[[[5891ad761188e1d52bfd9cdda36915add220517df7ae4a22b3f21151]]],Start on boot
[[[58fcea442785b7f2c4cff08c1dadc5ec037187db2813ad07bcdc660c]]],Maximum
[[[59ecc6c8f00ff0a1e72d30badafd8c5acd03927b67730934c0523e31]]],Speed test on [[[@CARRIERHANDLE]]]
[[[5b97a6fb730c7a350066d33df707c1d0ca857aea5267c47efca7f140]]],Connection Error
[[[5bcb23e8694ca54d20c93ed3f1db39f81cc555246e51331e25bca3fb]]],Location Status
[[[5c6ad0ae07308dd5253ff71e1b04cbbb87dd1622e147f4a171fb3e52]]],Your Phone
[[[5c75790dc7edaf21e55b2b13760a2f3f24e07b22b3f977b9070330ab]]],Crash reporting is enabled
[[[5cb1f827b2d20be194458ebdc5729b8d67005cf336281f041d19ddc2]]],Tweet
[[[5cbf5b608ad016b9557bbf49774a3538f20f0315435a5b6eb4106411]]],Total Calls
[[[5dbbe0d0d08216fa7a7a453d5f60dac6ade5eb057f09ec071249abd4]]],Outages
[[[5ddad177059ad51a7ea0e738949b8cb1cec5bc6c4a44fc5765d51330]]],Ugh! Can\'t connect my data [[[@CARRIERHANDLE]]]. #MyMobileCoverage app is on it!
[[[5ddb2418e1835c0f05d25825858dc51ed0f60317ff281eeec0eb7c24]]],Enter a username or email address
[[[5e3a07f18e38e18503b8bb6e05666855ed2d438809693bdf473c91de]]],Your password has been emailed to you. You can use this password and your email to log into[[[\n]]]www.mymobilecoverage.com[[[\n]]]from your desktop browser
[[[5e869fe30146704330c6e3cab3018aeaf2df107f760debb41ad872d4]]],System log reporting is enabled
[[[5f0f78badc7c7d883f6830a672b518571284ebd8240a8245289dd397]]],Kb/s
[[[5f4c0265ae687bb9acf17235514c89e027d524b3382dc6f68c59f6f9]]],Close
[[[5fada65104ecc35ab6cef0c96301b306e4ce14016251deb9f132dd5c]]],Save
[[[5fd74537b14c7c6fb5a957e3ce59d7cd37308680bdf2cb629039610e]]],Cell:
[[[6008012d0a5fed206db68f854fa4ff0c9d13cd2189dfbdea1d79bd9c]]],Attempting to get location
[[[607d391952afca0feeba5484e3458e4ec620480c5784506ebc24c7dd]]],minimum
[[[61139d000edba29949d317846bdbda26f2fb3dbbc42ebe422b6e9a40]]],Choose Profile
[[[61e51550cc8115368e7d5036323c7fc204b6ad79972f6fb0fe8ca133]]],You get even more network performance details in Nerd Mode?
[[[6273b65a8254a376ce61eb45045bc9757601d61d9e0100f839373f68]]],History
[[[628d5029f6a81d97bd0f470b9062341082f94087661c84614428573a]]],Password:
[[[63e2b4c03daa3428c10fa1c8bbc3b7837af32fddb982205a5bc143f3]]],%s on [[[@CARRIERHANDLE]]]
[[[6437b2dbc8f3531e27accffd1e6a62578a7bcdaff15a52f8b88c6d46]]],Network Status
[[[64939bd713b407eeaf1952622db5cbe381d30581fc71e57cc6847356]]],Map
[[[652437238d669d9a8a215f224178a0d8b13fb0bda9bfa0b1d0d29413]]],GPS Fix
[[[65a3c12c83c431997420b02a2975443b220da84c378ce1e22967158e]]],Lost 4G
[[[65ac1a06a32b16f244619953792c924ccf7fe633b2aa6d1f4345b80e]]],speed gauge needle
[[[6642bf80fa71399eff1f4284e9c43b29db9261a860e7b5aa9c437046]]],Date Time
[[[6790c73d0524c6b6b7d61986864e3ddfa254694b1214fcf6d7c1d129]]],Crash reporting
[[[681d4f8f4d8d92b3587dfbc04ba490e85ac173cfce18eab14ae3e7b7]]],best(kbps)
[[[6900fd45a00c59669a51db27679a9d742db6ad493a7a30642ffa9fc9]]],Signal Strength
[[[6991016a8348206e3379bc0de0a0114ee33501da676a131f24db430c]]],"Unexpected error, please send a report"
[[[69aea4fd4c2b708cfcf61674ad916cc744812584d017b1c7a79b575b]]],Started
[[[6a708a469d3c47b6cca4a3271de709766e241e7c1ccc290214abf7ac]]],level of coverage reporting when on battery charger
[[[6b1ec2b39d7b92e4730fbd0b35cca7a6a96145f5e8dfd2b2091375a3]]],Failed Call
[[[6b273c6fb3655f564845e503fe58cc4deebc5cf6bd04c82cafe1251c]]],Download (Mbps)
[[[6b4cb8196f47631b79627abc29059ae359528be662806d2b337bb9aa]]],Lost LTE
[[[6b6009000209a29799eec3ff8a400b27e28b2afdac459f473a421f0b]]],Best Voice Coverage %
[[[6c1f69c6422000731dd7edd94f35de654f4ce22895c010c68eae0bb0]]],Terms and Conditions
[[[6c212b55f4c71c630368474cbf03749453f41529aeb40f42d7e19388]]],To test your carrier\'s speed please turn off WiFi
[[[6c34ab86c37241eb469964d5e53ca2689647e37bc1aadfebb9143845]]],"Check out my data speed on [[[@CARRIERHANDLE]]]. #MyMobileCoverage just clocked them. Pretty quick, [[[@CARRIERHANDLE]]] :)"
[[[6cf0d28aa2d6db869c6533d1d9cc7010901b7f58fd01c0df927904d6]]],GPS aiding data cleared
[[[6d8f3c6a7d5b1e012bd9c7203f357a925fce9ad3b20ea70cfba8aa50]]],Download Speed (bps)
[[[6e312c28d240c0381e162fde93214300552f978add2268d371a6701a]]],3G Average
[[[6e3c6e48cf694b8c39717c6ba2acc1720ef49b759a06ad37b5c748cf]]],Rating Number:
[[[70134c7e7bf4886bb7c9917151c2cce64f35f8e623e32b112e9d6eb6]]],Acquired location
[[[70a61658232f4e59251c710a6722605fb44aea56dc9bcba90144b20f]]],Allow my carrier to see my phone\'s events
[[[71263ad9f9782e07478ed00ad0815b0535dbcddf2c1f3ba9f1443e98]]],Maps
[[[7150a52cbf1607f1d9bfae88fe16c5197e82b4d1a694c2d9b7f1ba14]]],Log out MyMobileCoverage
[[[71c06ea5a6d7c01f88ab1ce498588da6853b65f7b03250c3930ca0e3]]],"(optional) By providing your Twitter username, you enable your carrier to see your Trouble Tweet and fix your problem!"
[[[71c293ee32c66eff03414d4dcde1f0edad210c4e4797af59fbf6fa70]]],Reason:
[[[71cb69a7258aad593830f02ee7f6a9d10e7c61e3dc41dc2ed68a86a0]]],Average
[[[72adb9e27b771688b18bd77563139335520e9bc91f4b9a5d35a71748]]],The map will display outage and dropped call events once they acquire GPS locations
[[[73bce6ae8d1a3502fc03b991110321399d9ed7d35a589afdac0a84b9]]],View details
[[[73d5cff0735297a47e45f442b4fd53f8e209c54f40d98f2870103722]]],failed(#)
[[[757cffef9ad37b7803af5803a946c54420679174bcfa977dc6a69d1e]]],MyMobileCoverage respects privacy and will share your coverage data only with your wireless provider. Personal data will not be shared with any third party.
[[[76ecb06c417beac0fa5df1d598d6a7a583e970160e53bf1d0caf23d6]]],The number of past days to show events for
[[[7767a99698555bca46d15342e8f7db990c3802b027ba202037260b63]]],"MyMobileCoverage will send the last 24 hours of all data collected on your device to the email address you registered with: [[[\r]]][[[\n]]][[[\r]]][[[\n]]] %s[[[\r]]][[[\n]]][[[\r]]][[[\n]]]for more raw data, login to www.mymobilecoverage.com from your desktop browser."
[[[78e537c5e32919ebc854e08c0ade86e2fa5c162c1b25d5f59fa0d939]]],Passive Scanning Mode
[[[794f21c4dda81c49648dba87d1fc533dcdd143c668c3f84d7dedcb6c]]],Center map on current location
[[[795b59fbd904dedaee85304572f99aff0b63e889a199cdc96d44e9f0]]],Speed[[[&#160;]]]
[[[795f59fa6106f0113acba33e4ddbc9dd9f23567702420184e8b66cb9]]],Failed call on [[[@CARRIERHANDLE]]] and my #MyMobileCoverage app is sending them data to troubleshoot the problem.
[[[79a7de49bb0dfba5ec86964e95358ba539a04d6f928107c592699fe5]]],Get
[[[79f915f723690be75531b731ac86894035ea6aa26713420f47413f2b]]],Speed Test
[[[7ad0a9efd6fdecc40b0c558efa76ba6031b9e54f646171b4016466f8]]],Sets the level of coverage reporting for smart battery management while contributing to the coverage map
[[[7b17ff17dcc0a7c7c480acba0481dbeef8318f66d0cb1ead6d2e7072]]],Fill-in
[[[7b8541eac4382ddc0186f350c90536664f4cf3cc74a4a27d0b8d39b9]]],Disconnect
[[[7bd439fef2a052a7e5da318f410b61d49ce5edcc387b691793af0ed2]]],Calls
[[[7e3eefa854ba95b3bf62ea0da8994ed4dc28a59531bb1f10f39bf2e8]]],Check out my call stats on [[[@CARRIERHANDLE]]] using #MyMobileCoverage.
[[[7f027d6273e01777d277850f57be400377fa8f174ca1411346fbb310]]],Shut down MyMobileCoverage
[[[7faea352b0f340606a83fd88ebf90e7c1048f803273b9b2887dda1df]]],"Unable to connect to network, please check your data connection or try WiFi"
[[[7fca6ab6580efd5774b2be77dc8b537e1fad847f08e0c19a65d09868]]],Overall
[[[80824295f2a6db2100589a5a4441faeffaa214c8893f45d511a6a0ef]]],Pfft
[[[80b4d093d606920df3d2a8cf90a4715459a301ced6ede00b2926175b]]],Near
[[[820b3c6248ef064f88ee4f5ab818538ab5ec979597feb2de47e21dc6]]],LAC:
[[[821c98f22e613aa81404cd97b78ade3249902ad0d9826be659cfd887]]],Rating:
[[[82838bf0cbb3d388eb99221496cb36d128d75b116eb29583aad062aa]]],MyStats
[[[82a897dc7e66c2ccfe36a72c838ff3de88391059b4d62490ad807d0d]]],That you contribute to a worldwide coverage map that you can view in greater detail on mymobilecoverage.com?
